
$PEDESTRIAN:NO;SIMSEC;SPEED;PEDTYPE;COORDFRONTX;COORDFRONTY;COORDFRONTZ;ORIENTATIONANGLE
4;9.65;4.40;100;60.278;-3.666;0.000;180.075
5;9.65;1.85;200;0.325;-3.530;0.000;7.336
1;9.70;4.08;100;56.208;-4.296;0.000;179.570
2;9.70;4.27;200;7.029;-4.084;0.000;0.081
3;9.70;4.52;100;59.177;-3.833;0.000;179.603
4;9.70;4.41;100;60.217;-3.667;0.000;180.330
5;9.70;1.98;200;0.353;-3.539;0.000;3.441
1;9.75;4.08;100;56.151;-4.296;0.000;179.568
2;9.75;4.27;200;7.088;-4.084;0.000;0.087
3;9.75;4.52;100;59.115;-3.833;0.000;179.534
4;9.75;4.42;100;60.155;-3.667;0.000;180.328
5;9.75;2.10;200;0.383;-3.543;0.000;1.850
1;9.80;4.08;100;56.094;-4.295;0.000;179.566
2;9.80;4.27;200;7.147;-4.084;0.000;0.091
3;9.80;4.52;100;59.052;-3.832;0.000;179.473
4;9.80;4.43;100;60.094;-3.667;0.000;180.403
5;9.80;2.20;200;0.413;-3.543;0.000;1.296
1;9.85;4.08;100;56.038;-4.295;0.000;179.564
2;9.85;4.27;200;7.207;-4.084;0.000;0.095
3;9.85;4.53;100;58.989;-3.831;0.000;179.419
4;9.85;4.44;100;60.032;-3.668;0.000;180.487
5;9.85;2.29;200;0.445;-3.543;0.000;1.143
1;9.90;4.08;100;55.981;-4.294;0.000;179.562
2;9.90;4.27;200;7.266;-4.083;0.000;0.098
3;9.90;4.53;100;58.926;-3.830;0.000;179.371
4;9.90;4.45;100;59.970;-3.668;0.000;180.312
5;9.90;2.36;200;0.478;-3.542;0.000;1.123
1;9.95;4.08;100;55.924;-4.294;0.000;179.560
2;9.95;4.27;200;7.325;-4.083;0.000;0.101
3;9.95;4.53;100;58.863;-3.829;0.000;179.329
4;9.95;4.46;100;59.909;-3.668;0.000;180.234
5;9.95;2.43;200;0.512;-3.541;0.000;1.138
1;10.00;4.08;100;55.868;-4.293;0.000;179.559
2;10.00;4.27;200;7.384;-4.083;0.000;0.104
3;10.00;4.53;100;58.800;-3.829;0.000;179.291
4;10.00;4.46;100;59.847;-3.668;0.000;180.182
5;10.00;2.49;200;0.546;-3.541;0.000;1.159
1;10.05;4.08;100;55.811;-4.293;0.000;179.557
2;10.05;4.27;200;7.444;-4.083;0.000;0.106
3;10.05;4.53;100;58.737;-3.828;0.000;179.258
4;10.05;4.47;100;59.785;-3.668;0.000;180.139
5;10.05;2.54;200;0.581;-3.540;0.000;1.178
1;10.10;4.08;100;55.754;-4.293;0.000;179.559
2;10.10;4.27;200;7.503;-4.083;0.000;0.079
3;10.10;4.53;100;58.674;-3.828;0.000;179.467
4;10.10;4.43;100;59.723;-3.667;0.000;179.948
5;10.10;2.60;200;0.617;-3.537;0.000;1.878
1;10.15;4.08;100;55.697;-4.292;0.000;179.560
2;10.15;4.27;200;7.562;-4.083;0.000;0.063
3;10.15;4.53;100;58.611;-3.828;0.000;179.585
4;10.15;4.42;100;59.662;-3.667;0.000;179.796
5;10.15;2.64;200;0.654;-3.534;0.000;2.357
1;10.20;4.08;100;55.641;-4.292;0.000;179.560
2;10.20;4.27;200;7.621;-4.083;0.000;0.050
3;10.20;4.53;100;58.548;-3.827;0.000;179.684
4;10.20;4.40;100;59.600;-3.666;0.000;179.663
5;10.20;2.68;200;0.691;-3.531;0.000;2.750
1;10.25;4.08;100;55.584;-4.291;0.000;179.560
2;10.25;4.26;200;7.681;-4.083;0.000;0.038
3;10.25;4.53;100;58.485;-3.827;0.000;179.771
4;10.25;4.39;100;59.539;-3.665;0.000;179.544
5;10.25;2.71;200;0.729;-3.528;0.000;3.084
1;10.30;4.08;100;55.527;-4.291;0.000;179.560
2;10.30;4.26;200;7.740;-4.083;0.000;0.028
3;10.30;4.53;100;58.423;-3.828;0.000;179.847
4;10.30;4.38;100;59.479;-3.664;0.000;179.437
5;10.30;2.74;200;0.767;-3.525;0.000;3.371
1;10.35;4.08;100;55.471;-4.290;0.000;179.560
2;10.35;4.26;200;7.799;-4.083;0.000;0.019
3;10.35;4.53;100;58.360;-3.828;0.000;179.914
4;10.35;4.38;100;59.418;-3.663;0.000;179.341
5;10.35;2.77;200;0.805;-3.522;0.000;3.599
1;10.40;4.08;100;55.414;-4.290;0.000;179.560
2;10.40;4.26;200;7.858;-4.083;0.000;0.011
3;10.40;4.53;100;58.297;-3.828;0.000;179.972
4;10.40;4.37;100;59.357;-3.662;0.000;179.254
5;10.40;2.79;200;0.844;-3.519;0.000;3.791
1;10.45;4.08;100;55.357;-4.290;0.000;179.560
2;10.45;4.26;200;7.918;-4.083;0.000;0.004
3;10.45;4.53;100;58.234;-3.828;0.000;180.023
4;10.45;4.36;100;59.297;-3.660;0.000;179.176
5;10.45;2.81;200;0.883;-3.516;0.000;3.920
1;10.50;4.08;100;55.301;-4.289;0.000;179.560
2;10.50;4.26;200;7.977;-4.083;0.000;359.998
3;10.50;4.53;100;58.171;-3.828;0.000;180.068
4;10.50;4.36;100;59.236;-3.659;0.000;179.105
5;10.50;2.83;200;0.922;-3.513;0.000;4.044
1;10.55;4.08;100;55.244;-4.289;0.000;179.559
2;10.55;4.26;200;8.036;-4.083;0.000;359.993
3;10.55;4.52;100;58.108;-3.828;0.000;180.107
4;10.55;4.36;100;59.176;-3.658;0.000;179.042
5;10.55;2.85;200;0.961;-3.510;0.000;4.151
1;10.60;4.08;100;55.187;-4.288;0.000;179.555
2;10.60;4.26;200;8.095;-4.083;0.000;359.970
3;10.60;4.52;100;58.045;-3.828;0.000;180.000
4;10.60;4.42;100;59.114;-3.658;0.000;179.424
5;10.60;2.86;200;1.001;-3.511;0.000;2.909
1;10.65;4.08;100;55.130;-4.288;0.000;179.552
2;10.65;4.26;200;8.154;-4.083;0.000;359.954
3;10.65;4.52;100;57.983;-3.828;0.000;179.944
4;10.65;4.46;100;59.052;-3.659;0.000;179.711
5;10.65;2.87;200;1.041;-3.511;0.000;2.196
6;10.65;0.00;100;64.392;-5.076;0.000;125.456
1;10.70;4.08;100;55.074;-4.287;0.000;179.549
2;10.70;4.26;200;8.214;-4.083;0.000;359.941
3;10.70;4.52;100;57.920;-3.828;0.000;179.897
4;10.70;4.49;100;58.990;-3.660;0.000;179.953
5;10.70;2.88;200;1.081;-3.511;0.000;1.599
6;10.70;1.07;100;64.383;-5.064;0.000;125.456
1;10.75;4.08;100;55.017;-4.287;0.000;179.546
2;10.75;4.26;200;8.273;-4.083;0.000;359.930
3;10.75;4.52;100;57.857;-3.827;0.000;179.856
4;10.75;4.51;100;58.927;-3.661;0.000;180.165
5;10.75;2.89;200;1.121;-3.512;0.000;1.081
6;10.75;1.49;100;64.334;-5.084;0.000;139.517
1;10.80;4.08;100;54.960;-4.286;0.000;179.544
2;10.80;4.26;200;8.332;-4.084;0.000;359.920
3;10.80;4.52;100;57.794;-3.827;0.000;179.819
4;10.80;4.53;100;58.864;-3.662;0.000;180.352
5;10.80;2.90;200;1.162;-3.512;0.000;0.632
6;10.80;1.99;100;64.288;-5.106;0.000;151.136
7;10.80;0.00;100;0.317;-4.653;0.000;326.163
1;10.85;4.08;100;54.904;-4.286;0.000;179.542
2;10.85;4.26;200;8.391;-4.084;0.000;359.911
3;10.85;4.52;100;57.732;-3.827;0.000;179.787
4;10.85;4.55;100;58.801;-3.663;0.000;180.518
5;10.85;2.91;200;1.202;-3.513;0.000;0.274
6;10.85;2.44;100;64.244;-5.123;0.000;160.077
7;10.85;1.06;100;0.329;-4.661;0.000;326.154
1;10.90;4.08;100;54.847;-4.285;0.000;179.540
2;10.90;4.26;200;8.451;-4.084;0.000;359.903
3;10.90;4.52;100;57.669;-3.826;0.000;179.758
4;10.90;4.57;100;58.738;-3.664;0.000;180.666
5;10.90;2.92;200;1.243;-3.514;0.000;359.949
6;10.90;2.84;100;64.199;-5.136;0.000;166.451
7;10.90;1.50;100;0.365;-4.637;0.000;336.787
1;10.95;4.08;100;54.790;-4.285;0.000;179.539
2;10.95;4.26;200;8.510;-4.084;0.000;359.897
3;10.95;4.52;100;57.606;-3.826;0.000;179.733
4;10.95;4.58;100;58.674;-3.665;0.000;180.798
5;10.95;2.93;200;1.283;-3.515;0.000;359.664
6;10.95;3.19;100;64.153;-5.143;0.000;170.747
7;10.95;1.97;100;0.400;-4.616;0.000;345.240
1;11.00;4.08;100;54.733;-4.285;0.000;179.537
2;11.00;4.26;200;8.569;-4.084;0.000;359.891
3;11.00;4.51;100;57.543;-3.826;0.000;179.710
4;11.00;4.60;100;58.610;-3.667;0.000;180.917
5;11.00;2.93;200;1.324;-3.516;0.000;359.416
6;11.00;3.50;100;64.103;-5.146;0.000;173.396
7;11.00;2.39;100;0.437;-4.599;0.000;351.557
8;11.00;0.00;100;65.014;-4.923;0.000;201.608
1;11.05;4.08;100;54.677;-4.284;0.000;179.536
2;11.05;4.26;200;8.628;-4.084;0.000;359.885
3;11.05;4.51;100;57.481;-3.825;0.000;179.690
4;11.05;4.61;100;58.546;-3.668;0.000;181.024
5;11.05;2.94;200;1.365;-3.517;0.000;359.198
6;11.05;3.78;100;64.050;-5.146;0.000;174.984
7;11.05;2.76;100;0.477;-4.586;0.000;356.049
8;11.05;0.98;100;65.002;-4.928;0.000;201.614
1;11.10;4.08;100;54.620;-4.284;0.000;179.537
2;11.10;4.26;200;8.687;-4.084;0.000;359.917
3;11.10;4.52;100;57.418;-3.824;0.000;179.611
4;11.10;4.62;100;58.482;-3.669;0.000;180.810
5;11.10;2.95;200;1.406;-3.519;0.000;358.860
6;11.10;4.02;100;63.994;-5.146;0.000;176.159
7;11.10;3.09;100;0.520;-4.577;0.000;359.097
8;11.10;1.40;100;64.975;-4.905;0.000;193.427
1;11.15;4.08;100;54.563;-4.283;0.000;179.537
2;11.15;4.26;200;8.747;-4.084;0.000;359.934
3;11.15;4.52;100;57.355;-3.824;0.000;179.558
4;11.15;4.63;100;58.418;-3.669;0.000;180.673
5;11.15;2.95;200;1.447;-3.520;0.000;358.606
6;11.15;4.23;100;63.936;-5.145;0.000;176.962
7;11.15;3.38;100;0.567;-4.570;0.000;0.989
8;11.15;1.84;100;64.946;-4.884;0.000;186.869
1;11.20;4.08;100;54.506;-4.283;0.000;179.538
2;11.20;4.26;200;8.806;-4.084;0.000;359.949
3;11.20;4.52;100;57.292;-3.823;0.000;179.512
4;11.20;4.64;100;58.353;-3.669;0.000;180.560
5;11.20;2.96;200;1.488;-3.522;0.000;358.388
6;11.20;4.41;100;63.874;-5.145;0.000;177.546
7;11.20;3.63;100;0.617;-4.565;0.000;2.171
8;11.20;2.23;100;64.914;-4.867;0.000;181.834
1;11.25;4.08;100;54.450;-4.282;0.000;179.538
2;11.25;4.27;200;8.865;-4.084;0.000;359.962
3;11.25;4.52;100;57.230;-3.822;0.000;179.471
4;11.25;4.65;100;58.289;-3.670;0.000;180.461
5;11.25;2.96;200;1.529;-3.524;0.000;358.199
6;11.25;4.57;100;63.811;-5.144;0.000;177.997
7;11.25;3.86;100;0.671;-4.561;0.000;2.825
8;11.25;2.58;100;64.878;-4.852;0.000;178.171
1;11.30;4.08;100;54.393;-4.282;0.000;179.538
2;11.30;4.27;200;8.924;-4.084;0.000;359.973
3;11.30;4.53;100;57.167;-3.822;0.000;179.435
4;11.30;4.66;100;58.224;-3.670;0.000;180.373
5;11.30;2.96;200;1.570;-3.526;0.000;358.035
6;11.30;4.71;100;63.745;-5.143;0.000;178.359
7;11.30;4.06;100;0.727;-4.557;0.000;3.160
8;11.30;2.89;100;64.839;-4.840;0.000;175.649
1;11.35;4.08;100;54.336;-4.281;0.000;179.538
2;11.35;4.27;200;8.984;-4.084;0.000;359.983
3;11.35;4.53;100;57.104;-3.821;0.000;179.403
4;11.35;4.66;100;58.159;-3.670;0.000;180.295
5;11.35;2.97;200;1.611;-3.528;0.000;357.894
6;11.35;4.83;100;63.678;-5.143;0.000;178.658
7;11.35;4.24;100;0.786;-4.554;0.000;3.356
8;11.35;3.16;100;64.795;-4.831;0.000;174.533
1;11.40;4.08;100;54.280;-4.281;0.000;179.538
2;11.40;4.27;200;9.043;-4.084;0.000;359.992
3;11.40;4.53;100;57.041;-3.820;0.000;179.375
4;11.40;4.67;100;58.094;-3.670;0.000;180.225
5;11.40;2.97;200;1.652;-3.530;0.000;357.773
6;11.40;4.94;100;63.609;-5.142;0.000;178.908
7;11.40;4.40;100;0.847;-4.551;0.000;3.430
8;11.40;3.40;100;64.749;-4.823;0.000;173.848
1;11.45;4.08;100;54.223;-4.280;0.000;179.537
2;11.45;4.27;200;9.102;-4.084;0.000;359.999
3;11.45;4.53;100;56.978;-3.819;0.000;179.349
4;11.45;4.67;100;58.030;-3.670;0.000;180.163
5;11.45;2.97;200;1.694;-3.532;0.000;357.670
6;11.45;5.03;100;63.540;-5.142;0.000;179.118
7;11.45;4.55;100;0.910;-4.547;0.000;3.444
8;11.45;3.61;100;64.699;-4.816;0.000;173.435
1;11.50;4.08;100;54.166;-4.280;0.000;179.537
2;11.50;4.27;200;9.161;-4.084;0.000;0.006
3;11.50;4.53;100;56.915;-3.818;0.000;179.327
4;11.50;4.67;100;57.965;-3.670;0.000;180.108
5;11.50;2.98;200;1.735;-3.534;0.000;357.583
6;11.50;5.12;100;63.468;-5.141;0.000;179.296
7;11.50;4.68;100;0.975;-4.544;0.000;3.479
8;11.50;3.80;100;64.647;-4.811;0.000;173.725
1;11.55;4.08;100;54.109;-4.280;0.000;179.536
2;11.55;4.27;200;9.221;-4.084;0.000;0.012
3;11.55;4.53;100;56.852;-3.818;0.000;179.307
4;11.55;4.67;100;57.900;-3.670;0.000;180.058
5;11.55;2.98;200;1.776;-3.536;0.000;357.510
6;11.55;5.19;100;63.396;-5.141;0.000;179.447
7;11.55;4.80;100;1.041;-4.540;0.000;3.487
8;11.55;3.96;100;64.592;-4.805;0.000;173.900
1;11.60;4.08;100;54.053;-4.279;0.000;179.533
2;11.60;4.27;200;9.280;-4.084;0.000;0.021
3;11.60;4.53;100;56.789;-3.818;0.000;179.504
4;11.60;4.66;100;57.835;-3.668;0.000;179.743
5;11.60;2.98;200;1.818;-3.536;0.000;358.007
6;11.60;5.29;100;63.323;-5.139;0.000;179.145
7;11.60;4.88;100;1.109;-4.538;0.000;2.954
8;11.60;4.08;100;64.535;-4.799;0.000;173.963
1;11.65;4.08;100;53.996;-4.279;0.000;179.531
2;11.65;4.27;200;9.339;-4.084;0.000;0.028
3;11.65;4.53;100;56.726;-3.818;0.000;179.619
4;11.65;4.65;100;57.770;-3.667;0.000;179.507
5;11.65;2.98;200;1.859;-3.536;0.000;358.292
6;11.65;5.36;100;63.249;-5.137;0.000;178.975
7;11.65;4.96;100;1.178;-4.537;0.000;2.558
8;11.65;4.19;100;64.477;-4.795;0.000;174.541
1;11.70;4.08;100;53.939;-4.278;0.000;179.529
2;11.70;4.27;200;9.398;-4.084;0.000;0.034
3;11.70;4.54;100;56.663;-3.818;0.000;179.716
4;11.70;4.65;100;57.706;-3.666;0.000;179.299
5;11.70;2.98;200;1.900;-3.537;0.000;358.538
6;11.70;5.43;100;63.173;-5.135;0.000;178.838
7;11.70;5.04;100;1.248;-4.536;0.000;2.278
8;11.70;4.29;100;64.418;-4.790;0.000;174.900
1;11.75;4.09;100;53.883;-4.278;0.000;179.527
2;11.75;4.26;200;9.458;-4.084;0.000;0.039
3;11.75;4.54;100;56.600;-3.818;0.000;179.800
4;11.75;4.64;100;57.641;-3.664;0.000;179.110
5;11.75;2.98;200;1.942;-3.537;0.000;358.759
6;11.75;5.49;100;63.097;-5.133;0.000;178.721
7;11.75;5.10;100;1.319;-4.534;0.000;2.023
8;11.75;4.37;100;64.357;-4.787;0.000;175.424
1;11.80;4.09;100;53.826;-4.277;0.000;179.585
2;11.80;4.26;200;9.517;-4.084;0.000;0.044
3;11.80;4.54;100;56.537;-3.818;0.000;179.875
4;11.80;4.64;100;57.577;-3.662;0.000;178.938
5;11.80;2.98;200;1.983;-3.538;0.000;358.958
6;11.80;5.54;100;63.020;-5.131;0.000;178.620
7;11.80;5.16;100;1.391;-4.533;0.000;1.847
8;11.80;4.45;100;64.296;-4.783;0.000;175.793
1;11.85;4.09;100;53.769;-4.277;0.000;179.617
2;11.85;4.26;200;9.576;-4.084;0.000;0.048
3;11.85;4.54;100;56.474;-3.818;0.000;179.939
4;11.85;4.64;100;57.513;-3.660;0.000;178.781
5;11.85;2.98;200;2.024;-3.538;0.000;359.141
6;11.85;5.58;100;62.943;-5.129;0.000;178.532
7;11.85;5.21;100;1.463;-4.532;0.000;1.674
8;11.85;4.52;100;64.233;-4.779;0.000;176.090
1;11.90;4.09;100;53.712;-4.277;0.000;179.643
2;11.90;4.26;200;9.635;-4.084;0.000;0.051
3;11.90;4.54;100;56.411;-3.818;0.000;179.996
4;11.90;4.63;100;57.448;-3.658;0.000;178.637
5;11.90;2.98;200;2.066;-3.538;0.000;359.310
6;11.90;5.62;100;62.865;-5.127;0.000;178.457
7;11.90;5.25;100;1.536;-4.530;0.000;1.569
8;11.90;4.58;100;64.169;-4.776;0.000;176.338
9;11.90;0.00;100;-0.323;-0.726;0.000;170.236
1;11.95;4.09;100;53.656;-4.277;0.000;179.665
2;11.95;4.26;200;9.694;-4.084;0.000;0.054
3;11.95;4.54;100;56.348;-3.818;0.000;180.046
4;11.95;4.63;100;57.384;-3.656;0.000;178.505
5;11.95;2.98;200;2.107;-3.538;0.000;359.467
6;11.95;5.65;100;62.786;-5.124;0.000;178.390
7;11.95;5.29;100;1.609;-4.529;0.000;1.454
8;11.95;4.63;100;64.105;-4.772;0.000;176.555
9;11.95;0.75;100;-0.334;-0.724;0.000;170.236
1;12.00;4.09;100;53.599;-4.276;0.000;179.685
2;12.00;4.26;200;9.754;-4.084;0.000;0.057
3;12.00;4.54;100;56.285;-3.818;0.000;180.090
4;12.00;4.63;100;57.320;-3.654;0.000;178.384
5;12.00;2.98;200;2.149;-3.538;0.000;359.616
6;12.00;5.68;100;62.707;-5.122;0.000;178.333
7;12.00;5.33;100;1.683;-4.528;0.000;1.346
8;12.00;4.68;100;64.040;-4.769;0.000;176.745
9;12.00;0.39;100;-0.332;-0.758;0.000;180.607
1;12.05;4.09;100;53.542;-4.276;0.000;179.702
2;12.05;4.26;200;9.813;-4.084;0.000;0.059
3;12.05;4.54;100;56.222;-3.819;0.000;180.128
4;12.05;4.63;100;57.256;-3.651;0.000;178.272
5;12.05;2.99;200;2.190;-3.537;0.000;359.758
6;12.05;5.71;100;62.628;-5.119;0.000;178.281
7;12.05;5.36;100;1.758;-4.526;0.000;1.298
8;12.05;4.72;100;63.975;-4.766;0.000;176.914
9;12.05;0.79;100;-0.316;-0.812;0.000;197.499
1;12.10;4.09;100;53.485;-4.276;0.000;179.721
2;12.10;4.26;200;9.872;-4.084;0.000;0.050
3;12.10;4.54;100;56.159;-3.818;0.000;179.879
4;12.10;4.64;100;57.191;-3.648;0.000;177.950
5;12.10;2.97;200;2.232;-3.538;0.000;359.743
6;12.10;5.73;100;62.548;-5.116;0.000;178.062
7;12.10;5.40;100;1.833;-4.524;0.000;1.520
8;12.10;4.84;100;63.908;-4.761;0.000;176.659
9;12.10;1.15;100;-0.266;-0.885;0.000;223.507
1;12.15;4.09;100;53.429;-4.276;0.000;179.736
2;12.15;4.26;200;9.931;-4.084;0.000;0.045
3;12.15;4.54;100;56.096;-3.817;0.000;179.738
4;12.15;4.65;100;57.127;-3.644;0.000;177.700
5;12.15;2.96;200;2.273;-3.538;0.000;359.787
6;12.15;5.75;100;62.469;-5.113;0.000;177.918
7;12.15;5.44;100;1.908;-4.521;0.000;1.698
8;12.15;4.91;100;63.840;-4.756;0.000;176.495
9;12.15;1.47;100;-0.173;-0.942;0.000;254.880
1;12.20;4.09;100;53.372;-4.275;0.000;179.749
2;12.20;4.26;200;9.991;-4.083;0.000;0.040
3;12.20;4.53;100;56.033;-3.816;0.000;179.617
4;12.20;4.66;100;57.062;-3.640;0.000;177.481
5;12.20;2.95;200;2.314;-3.538;0.000;359.845
6;12.20;5.77;100;62.388;-5.109;0.000;177.794
7;12.20;5.47;100;1.984;-4.519;0.000;1.825
8;12.20;4.98;100;63.771;-4.751;0.000;176.364
9;12.20;1.75;100;-0.073;-0.957;0.000;282.689
1;12.25;4.09;100;53.315;-4.275;0.000;179.760
2;12.25;4.26;200;10.050;-4.083;0.000;0.036
3;12.25;4.53;100;55.970;-3.815;0.000;179.512
4;12.25;4.66;100;56.997;-3.636;0.000;177.285
5;12.25;2.95;200;2.355;-3.538;0.000;359.914
6;12.25;5.78;100;62.308;-5.106;0.000;177.687
7;12.25;5.50;100;2.060;-4.516;0.000;1.985
8;12.25;5.04;100;63.701;-4.746;0.000;176.253
9;12.25;1.99;100;0.002;-0.950;0.000;302.580
1;12.30;4.09;100;53.258;-4.275;0.000;179.770
2;12.30;4.26;200;10.109;-4.083;0.000;0.033
3;12.30;4.53;100;55.907;-3.814;0.000;179.418
4;12.30;4.67;100;56.933;-3.632;0.000;177.107
5;12.30;2.94;200;2.395;-3.537;0.000;359.994
6;12.30;5.80;100;62.228;-5.102;0.000;177.593
7;12.30;5.52;100;2.137;-4.513;0.000;2.099
8;12.30;5.09;100;63.631;-4.741;0.000;176.158
9;12.30;2.20;100;0.056;-0.944;0.000;315.054
1;12.35;4.09;100;53.202;-4.275;0.000;179.779
2;12.35;4.26;200;10.168;-4.083;0.000;0.030
3;12.35;4.53;100;55.844;-3.813;0.000;179.336
4;12.35;4.67;100;56.868;-3.628;0.000;176.945
5;12.35;2.93;200;2.436;-3.537;0.000;0.085
6;12.35;5.81;100;62.147;-5.098;0.000;177.511
7;12.35;5.55;100;2.214;-4.510;0.000;2.252
8;12.35;5.14;100;63.559;-4.736;0.000;176.076
9;12.35;2.39;100;0.098;-0.946;0.000;322.143
1;12.40;4.09;100;53.145;-4.275;0.000;179.787
2;12.40;4.26;200;10.227;-4.083;0.000;0.028
3;12.40;4.53;100;55.781;-3.812;0.000;179.263
4;12.40;4.68;100;56.803;-3.624;0.000;176.797
5;12.40;2.93;200;2.477;-3.537;0.000;0.187
6;12.40;5.82;100;62.067;-5.094;0.000;177.438
7;12.40;5.57;100;2.291;-4.506;0.000;2.426
8;12.40;5.18;100;63.488;-4.730;0.000;176.005
9;12.40;2.55;100;0.135;-0.954;0.000;326.533
1;12.45;4.09;100;53.088;-4.274;0.000;179.793
2;12.45;4.26;200;10.287;-4.083;0.000;0.025
3;12.45;4.53;100;55.718;-3.811;0.000;179.199
4;12.45;4.68;100;56.738;-3.619;0.000;176.662
5;12.45;2.93;200;2.517;-3.536;0.000;0.299
6;12.45;5.83;100;61.986;-5.090;0.000;177.375
7;12.45;5.59;100;2.369;-4.502;0.000;2.551
8;12.45;5.21;100;63.415;-4.725;0.000;175.943
9;12.45;2.69;100;0.171;-0.968;0.000;328.761
1;12.50;4.08;100;53.031;-4.274;0.000;179.799
2;12.50;4.26;200;10.346;-4.083;0.000;0.023
3;12.50;4.53;100;55.656;-3.810;0.000;179.143
4;12.50;4.69;100;56.673;-3.615;0.000;176.538
5;12.50;2.92;200;2.558;-3.536;0.000;0.420
6;12.50;5.83;100;61.905;-5.086;0.000;177.319
7;12.50;5.61;100;2.447;-4.498;0.000;2.727
8;12.50;5.24;100;63.343;-4.719;0.000;175.890
9;12.50;2.81;100;0.206;-0.984;0.000;329.868
1;12.55;4.08;100;52.975;-4.274;0.000;179.804
2;12.55;4.26;200;10.405;-4.083;0.000;0.022
3;12.55;4.53;100;55.593;-3.809;0.000;179.093
4;12.55;4.69;100;56.608;-3.610;0.000;176.423
5;12.55;2.92;200;2.598;-3.535;0.000;0.550
6;12.55;5.84;100;61.824;-5.082;0.000;177.270
7;12.55;5.63;100;2.525;-4.494;0.000;2.857
8;12.55;5.27;100;63.270;-4.714;0.000;175.844
9;12.55;2.92;100;0.242;-1.003;0.000;330.439
1;12.60;4.09;100;52.918;-4.274;0.000;179.805
2;12.60;4.26;200;10.464;-4.083;0.000;0.017
3;12.60;4.54;100;55.530;-3.808;0.000;179.092
4;12.60;4.66;100;56.544;-3.607;0.000;176.579
5;12.60;2.92;200;2.639;-3.534;0.000;0.725
6;12.60;5.84;100;61.743;-5.080;0.000;177.668
7;12.60;5.66;100;2.603;-4.490;0.000;2.885
8;12.60;5.21;100;63.198;-4.709;0.000;175.923
9;12.60;3.01;100;0.278;-1.025;0.000;329.964
1;12.65;4.09;100;52.861;-4.274;0.000;179.808
2;12.65;4.27;200;10.524;-4.083;0.000;0.014
3;12.65;4.54;100;55.467;-3.807;0.000;179.079
4;12.65;4.65;100;56.479;-3.603;0.000;176.670
5;12.65;2.92;200;2.680;-3.533;0.000;0.889
6;12.65;5.83;100;61.662;-5.078;0.000;177.896
7;12.65;5.69;100;2.682;-4.486;0.000;2.934
8;12.65;5.19;100;63.126;-4.704;0.000;175.958
9;12.65;3.09;100;0.314;-1.048;0.000;329.634
1;12.70;4.09;100;52.804;-4.273;0.000;179.809
2;12.70;4.27;200;10.583;-4.083;0.000;0.011
3;12.70;4.55;100;55.404;-3.806;0.000;179.067
4;12.70;4.64;100;56.415;-3.599;0.000;176.744
5;12.70;2.92;200;2.720;-3.532;0.000;1.050
6;12.70;5.83;100;61.581;-5.076;0.000;178.087
7;12.70;5.71;100;2.761;-4.482;0.000;3.066
8;12.70;5.17;100;63.054;-4.698;0.000;175.986
9;12.70;3.16;100;0.351;-1.071;0.000;329.376
1;12.75;4.09;100;52.748;-4.273;0.000;179.811
2;12.75;4.27;200;10.642;-4.083;0.000;0.009
3;12.75;4.55;100;55.340;-3.805;0.000;179.056
4;12.75;4.63;100;56.351;-3.596;0.000;176.809
5;12.75;2.92;200;2.761;-3.530;0.000;1.207
6;12.75;5.83;100;61.500;-5.074;0.000;178.254
7;12.75;5.74;100;2.841;-4.477;0.000;3.164
8;12.75;5.16;100;62.983;-4.693;0.000;176.011
9;12.75;3.22;100;0.392;-1.091;0.000;330.502
1;12.80;4.09;100;52.691;-4.273;0.000;179.812
2;12.80;4.27;200;10.701;-4.083;0.000;0.007
3;12.80;4.55;100;55.277;-3.804;0.000;179.045
4;12.80;4.62;100;56.287;-3.592;0.000;176.866
5;12.80;2.87;200;2.800;-3.525;0.000;2.493
6;12.80;5.83;100;61.419;-5.072;0.000;178.399
7;12.80;5.72;100;2.920;-4.470;0.000;3.930
8;12.80;5.14;100;62.911;-4.688;0.000;176.032
9;12.80;3.27;100;0.432;-1.113;0.000;330.656
1;12.85;4.09;100;52.634;-4.273;0.000;179.813
2;12.85;4.27;200;10.761;-4.083;0.000;0.005
3;12.85;4.56;100;55.214;-3.803;0.000;179.035
4;12.85;4.61;100;56.223;-3.589;0.000;176.915
5;12.85;2.84;200;2.840;-3.521;0.000;3.310
6;12.85;5.83;100;61.338;-5.070;0.000;178.525
7;12.85;5.71;100;2.999;-4.462;0.000;4.416
8;12.85;5.13;100;62.840;-4.683;0.000;176.051
9;12.85;3.32;100;0.472;-1.135;0.000;330.807
1;12.90;4.09;100;52.577;-4.273;0.000;179.814
2;12.90;4.27;200;10.820;-4.083;0.000;0.003
3;12.90;4.56;100;55.151;-3.801;0.000;179.027
4;12.90;4.60;100;56.159;-3.585;0.000;176.959
5;12.90;2.82;200;2.879;-3.516;0.000;4.005
6;12.90;5.83;100;61.257;-5.069;0.000;178.635
7;12.90;5.71;100;3.078;-4.454;0.000;4.933
8;12.90;5.12;100;62.769;-4.678;0.000;176.068
9;12.90;3.35;100;0.513;-1.158;0.000;330.937
1;12.95;4.09;100;52.521;-4.273;0.000;179.815
2;12.95;4.27;200;10.879;-4.083;0.000;0.002
3;12.95;4.56;100;55.087;-3.800;0.000;179.018
